split,threshold_minutes,group_column,group_value,row_count,actual_severe_delay_rate,mean_predicted_severe_delay_probability,probability_calibration_gap,false_negative_rate
test,60,Incident,Cleaning - Unsanitary,3719,0.004033342296316214,0.008291686271232399,0.004258343974916185,1.0
test,60,Incident,Utilized Off Route,3036,0.003952569169960474,0.0025773596135584176,-0.0013752095564020564,1.0
test,60,Incident,Collision - TTC,4339,0.0029960820465545056,0.0022084572818884787,-0.0007876247646660269,1.0
test,60,Incident,Mechanical,21566,0.002132987109338774,0.0022944780349798215,0.00016149092564104756,1.0
test,60,Incident,Vision,1935,0.0015503875968992248,0.00739556711210628,0.005845179515207055,1.0
test,60,Incident,Operations - Operator,10185,0.0014727540500736377,0.0016531913897436,0.00018043733966996238,1.0
test,60,Location,KING AND CHURCH,123,0.08943089430894309,0.12579982558896552,0.03636893128002243,0.2727272727272727
test,60,Location,JANE AND WILSON,131,0.05343511450381679,0.059280552041519004,0.005845437537702211,0.0
test,60,Location,JANE AND TRETHEWEY,140,0.05,0.028652732895412012,-0.02134726710458799,0.0
test,60,Location,QUEEN AND BROADVIEW,103,0.04854368932038835,0.1269901342725544,0.07844644495216604,0.4
test,60,Location,QUEEN AND RONCESVALLES,112,0.044642857142857144,0.04346239030954554,-0.0011804668333116053,0.2
test,60,Location,ELLESMERE AND KENNEDY,114,0.043859649122807015,0.04235876484752948,-0.0015008842752775378,0.0
test,60,Location,SPRINGHURST LOOP,114,0.043859649122807015,0.04222619394552679,-0.0016334551772802242,0.6
test,60,Location,WILSON AND JANE,126,0.03968253968253968,0.03407530693773348,-0.0056072327448061995,0.0
test,60,Location,STREET CLAIR WEST STATION,107,0.037383177570093455,0.03907745818393812,0.001694280613844662,0.25
test,60,Location,BATHURST AND WILSON,143,0.03496503496503497,0.031335889035886216,-0.0036291459291487513,0.0
test,60,Location,LAWRENCE AND JANE,150,0.03333333333333333,0.02904852176794487,-0.004284811565388461,0.0
test,60,Location,FRONT AND BAY,153,0.032679738562091505,0.050511903495028626,0.01783216493293712,0.0
test,60,Location,QUEEN AND LESLIE,168,0.02976190476190476,0.08565826490470076,0.055896360142795996,0.2
test,60,Location,LONG BRANCH LOOP,146,0.0273972602739726,0.02251685104193714,-0.0048804092320354625,1.0
test,60,Location,WOLSELEY LOOP,154,0.025974025974025976,0.01648509453144129,-0.009488931442584687,0.5
test,60,Location,EXHIBITION LOOP,204,0.024509803921568627,0.04203592720007158,0.01752612327850295,0.0
test,60,Location,DUNDAS WEST STATION,478,0.02092050209205021,0.013410516885963097,-0.007509985206087111,0.8
test,60,Location,BATHURST STATION,366,0.01912568306010929,0.01641854089467811,-0.0027071421654311784,0.5714285714285714
test,60,Location,STREET CLAIR STATION,231,0.017316017316017316,0.013244025302592189,-0.004071992013425127,1.0
test,60,Location,PAPE STATION,180,0.016666666666666666,0.011161222974289745,-0.005505443692376922,1.0
test,60,Location,MARKHAM AND SHEPPARD,125,0.016,0.012167034213673635,-0.003832965786326366,0.5
test,60,Location,DAVISVILLE STATION,127,0.015748031496062992,0.017653335775560303,0.0019053042794973107,0.0
test,60,Location,HUMBER LOOP,195,0.015384615384615385,0.020135146385918613,0.004750531001303227,0.6666666666666666
test,60,Location,YONGE AND STEELES,135,0.014814814814814815,0.016680892745863107,0.0018660779310482913,0.0
test,60,Location,YORKDALE STATION,136,0.014705882352941176,0.011630356051512277,-0.0030755263014288995,0.0
test,60,Location,RENFORTH STATION,158,0.012658227848101266,0.018149770743426327,0.005491542895325061,0.0
test,60,Location,WARDEN STATION,593,0.011804384485666104,0.013561179026185246,0.0017567945405191424,0.8571428571428571
test,60,Location,RUNNYMEDE STATION,174,0.011494252873563218,0.014547122355622432,0.0030528694820592134,0.0
test,60,Location,SPADINA STATION,349,0.011461318051575931,0.031035573523904857,0.019574255472328925,0.75
test,60,Location,MOUNT DENNIS GARAGE,206,0.009708737864077669,0.007818260579111563,-0.001890477284966106,0.5
test,60,Location,HUMBERWOOD LOOP,115,0.008695652173913044,0.006942671285009845,-0.0017529808889031988,1.0
test,60,Location,EGLINTON STATION,972,0.00823045267489712,0.006185776178084617,-0.002044676496812503,0.625
test,60,Location,RONCESVALLES YARD,132,0.007575757575757576,0.008661980248853597,0.0010862226730960212,1.0
test,60,Location,SUNNYSIDE LOOP,146,0.00684931506849315,0.03800874383886371,0.031159428770370562,1.0
test,60,Location,WILSON GARAGE,155,0.0064516129032258064,0.005377134151353423,-0.0010744787518723832,1.0
test,60,Location,BROADVIEW STATION,689,0.005805515239477504,0.014863267888848057,0.009057752649370553,1.0
test,60,Location,WILSON STATION,891,0.005611672278338945,0.016468810400240824,0.01085713812190188,0.4
test,60,Location,DUFFERIN AND LAWRENCE,191,0.005235602094240838,0.008977128220951995,0.0037415261267111574,0.0
test,60,Location,CASTLE FRANK STATION,196,0.00510204081632653,0.009094876486946195,0.003992835670619665,1.0
test,60,Location,MAIN STREET STATION,396,0.005050505050505051,0.017773262979628533,0.01272275792912348,0.0
test,60,Location,OSSINGTON STATION,224,0.004464285714285714,0.01889324015427692,0.014428954439991206,0.0
test,60,Location,ROYAL YORK STATION,243,0.00411522633744856,0.004948597814366223,0.0008333714769176628,0.0
test,60,Location,PIONEER VILLAGE STATIO,738,0.0040650406504065045,0.011574693727526278,0.007509653077119773,0.3333333333333333
test,60,Location,VICTORIA PARK STATION,343,0.0029154518950437317,0.0033939728186957864,0.00047852092365205465,1.0
test,60,Location,FINCH WEST STATION,416,0.002403846153846154,0.008510588645872426,0.006106742492026272,0.0
test,60,Location,KENNEDY STATION,1801,0.002220988339811216,0.007918990000544007,0.005698001660732791,0.25
test,60,Location,EGLINTON WEST STATION,482,0.002074688796680498,0.007442775908695051,0.005368087112014553,1.0
test,60,Location,SCARBOROUGH CENTRE STATION,565,0.0017699115044247787,0.006681487335737775,0.004911575831312996,0.0
test,60,Location,KIPLING STATION,1174,0.0017035775127768314,0.0031111133360126717,0.0014075358232358403,1.0
test,60,Location,FINCH STATION,873,0.001145475372279496,0.009707120335800025,0.00856164496352053,0.0
test,60,Location,ARROW GARAGE,107,0.0,0.0032188345200353775,0.0032188345200353775,
test,60,Location,BIRCHMOUNT GARAGE,191,0.0,0.004590208572859808,0.004590208572859808,
test,60,Location,COXWELL STATION,211,0.0,0.009056177945275355,0.009056177945275355,
test,60,Location,DON MILLS STATION,477,0.0,0.015823741286696735,0.015823741286696735,
test,60,Location,DUFFERIN GATE LOOP,146,0.0,0.011941422176762646,0.011941422176762646,
test,60,Location,EGLINTON AND KEELE,101,0.0,0.008587580843934142,0.008587580843934142,
test,60,Location,ELLESMERE AND MARKHAM,143,0.0,0.01404212422028166,0.01404212422028166,
test,60,Location,FINCH AND WESTON,124,0.0,0.01955070408815296,0.01955070408815296,
test,60,Location,ISLINGTON STATION,263,0.0,0.00609861142725878,0.00609861142725878,
test,60,Location,JANE STATION,258,0.0,0.0049380315485746985,0.0049380315485746985,
test,60,Location,KEELE STATION,400,0.0,0.00631682605690524,0.00631682605690524,
test,60,Location,KINGSTON LOOP,174,0.0,0.01214947370271941,0.01214947370271941,
test,60,Location,KINGSTON ROAD LOOP,112,0.0,0.014324466582939874,0.014324466582939874,
test,60,Location,LAWRENCE WEST STATION,183,0.0,0.007715926291644957,0.007715926291644957,
test,60,Location,LESLIE BARNS,122,0.0,0.02542148711468772,0.02542148711468772,
test,60,Location,MALVERN GARAGE,127,0.0,0.003439165835170759,0.003439165835170759,
test,60,Location,MEADOWVALE LOOP,107,0.0,0.0025847556082371336,0.0025847556082371336,
test,60,Location,MORNINGSIDE AND PASSMO,122,0.0,0.006299618664124992,0.006299618664124992,
test,60,Location,OLD MILL STATION,145,0.0,0.009686728440980629,0.009686728440980629,
test,60,Location,PEARSON AIRPORT TERMIN,101,0.0,0.0039108384182510265,0.0039108384182510265,
test,60,Location,QUEENSWAY GARAGE,126,0.0,0.0031219762650228564,0.0031219762650228564,
test,60,Location,SCARBOROUGH TOWN CENTR,116,0.0,0.007216456818425109,0.007216456818425109,
test,60,Location,SHEPPARD WEST STATION,385,0.0,0.012176617478386467,0.012176617478386467,
test,60,Location,STEELES LOOP,172,0.0,0.004116120882571231,0.004116120882571231,
test,60,Location,UNION STATION,129,0.0,0.045519319762794413,0.045519319762794413,
test,60,Location,WOODBINE STATION,115,0.0,0.015211325053584652,0.015211325053584652,
test,60,Location,YORK MILLS STATION,532,0.0,0.0102688494572566,0.0102688494572566,
test,60,Route,121,200,0.145,0.10911589680167118,-0.03588410319832881,0.034482758620689655
test,60,Route,508,100,0.12,0.12309538995428325,0.0030953899542832536,0.5
test,60,Route,19,238,0.10504201680672269,0.10319058216640484,-0.0018514346403178533,0.08
test,60,Route,97,406,0.09113300492610837,0.06455274911457472,-0.026580255811533657,0.40540540540540543
test,60,Route,50,111,0.09009009009009009,0.06603470665017225,-0.024055383439917838,0.0
test,60,Route,109,175,0.08,0.03774013321425946,-0.04225986678574054,0.35714285714285715
test,60,Route,507,452,0.07964601769911504,0.07718409613855234,-0.0024619215605626993,0.5833333333333334
test,60,Route,31,164,0.07926829268292683,0.07480999115555328,-0.0044583015273735455,0.0
test,60,Route,59,222,0.07657657657657657,0.08669324699064918,0.010116670414072604,0.058823529411764705
test,60,Route,98,183,0.07650273224043716,0.074305980038307,-0.002196752202130156,0.0
test,60,Route,67,164,0.07317073170731707,0.06865376694104644,-0.004516964766270629,0.08333333333333333
test,60,Route,91,278,0.07194244604316546,0.06780952410585243,-0.0041329219373130305,0.0
test,60,Route,134,241,0.07053941908713693,0.051339185252407535,-0.019200233834729394,0.0
test,60,Route,8,145,0.06896551724137931,0.0788991023293401,0.009933585087960786,0.0
test,60,Route,17,281,0.06761565836298933,0.0624273735737557,-0.005188284789233631,0.0
test,60,Route,111,201,0.06467661691542288,0.04670622677084455,-0.01797039014457833,0.07692307692307693
test,60,Route,68,455,0.06373626373626373,0.06132735490293045,-0.0024089088333332787,0.06896551724137931
test,60,Route,78,131,0.061068702290076333,0.051681803393240855,-0.009386898896835479,0.0
test,60,Route,114,205,0.05853658536585366,0.07594451297003242,0.01740792760417876,0.0
test,60,Route,71,259,0.05791505791505792,0.05013619684616775,-0.007778861068890169,0.13333333333333333
test,60,Route,51,243,0.05761316872427984,0.05194009777866719,-0.005673070945612646,0.0
test,60,Route,42,280,0.05714285714285714,0.04995681222193128,-0.007186044920925859,0.0
test,60,Route,13,178,0.056179775280898875,0.07087810246747278,0.014698327186573906,0.1
test,60,Route,65,272,0.05514705882352941,0.053805429949801614,-0.001341628873727796,0.0
test,60,Route,503,949,0.0547945205479452,0.10531577099291721,0.05052125044497201,0.3076923076923077
test,60,Route,9,202,0.054455445544554455,0.038758167866680335,-0.01569727767787412,0.0
test,60,Route,130,221,0.05429864253393665,0.05664905209003905,0.002350409556102398,0.0
test,60,Route,46,204,0.05392156862745098,0.04353128479382973,-0.010390283833621256,0.0
test,60,Route,66,149,0.053691275167785234,0.05770137997995547,0.004010104812170234,0.0
test,60,Route,73,343,0.052478134110787174,0.04716149572645149,-0.005316638384335687,0.05555555555555555
test,60,Route,107,160,0.05,0.05928000225571559,0.00928000225571559,0.0
test,60,Route,90,308,0.048701298701298704,0.047570985932392215,-0.0011303127689064885,0.0
test,60,Route,21,247,0.048582995951417005,0.03560845489789358,-0.012974541053523428,0.0
test,60,Route,84,602,0.046511627906976744,0.040952431781001906,-0.005559196125974837,0.0
test,60,Route,69,131,0.04580152671755725,0.03406500923540307,-0.01173651748215418,0.0
test,60,Route,506,1473,0.04548540393754243,0.07168852034533307,0.02620311640779064,0.43283582089552236
test,60,Route,72,463,0.04535637149028078,0.03729568551568024,-0.008060685974600544,0.0
test,60,Route,301,155,0.04516129032258064,0.06512167948978297,0.019960389167202323,0.42857142857142855
test,60,Route,14,222,0.04504504504504504,0.050978126139665986,0.005933081094620943,0.0
test,60,Route,129,487,0.043121149897330596,0.026988395566612138,-0.01613275433071846,0.14285714285714285
test,60,Route,501,2807,0.04239401496259352,0.06823739230399456,0.02584337734140104,0.48739495798319327
test,60,Route,941,192,0.041666666666666664,0.03449095807675998,-0.007175708589906682,0.0
test,60,Route,511,553,0.04159132007233273,0.06611455678437121,0.02452323671203848,0.4782608695652174
test,60,Route,102,1004,0.04083665338645418,0.03478341784674389,-0.006053235539710294,0.3902439024390244
test,60,Route,505,1829,0.04045926735921269,0.06704358917840554,0.026584321819192853,0.4864864864864865
test,60,Route,88,201,0.03980099502487562,0.04275997422087072,0.0029589791959950956,0.0
test,60,Route,96,935,0.039572192513368985,0.03267060673063192,-0.006901585782737064,0.02702702702702703
test,60,Route,40,457,0.03938730853391685,0.029311055211331444,-0.010076253322585407,0.05555555555555555
test,60,Route,118,307,0.03908794788273615,0.06359394563625465,0.024505997753518492,0.16666666666666666
test,60,Route,126,156,0.038461538461538464,0.04123561205048351,0.0027740735889450474,0.0
test,60,Route,504,2203,0.03767589650476623,0.06595931830644786,0.028283421801681627,0.5783132530120482
test,60,Route,64,347,0.037463976945244955,0.03647487162780006,-0.0009891053174448938,0.07692307692307693
test,60,Route,122,221,0.03619909502262444,0.033310925796507095,-0.002888169226117343,0.0
test,60,Route,110,307,0.035830618892508145,0.03801042920886255,0.0021798103163544053,0.09090909090909091
test,60,Route,300,458,0.034934497816593885,0.035213039450868754,0.00027854163427486894,0.0625
test,60,Route,57,205,0.03414634146341464,0.05603109653196579,0.021884755068551157,0.0
test,60,Route,94,381,0.03412073490813648,0.03275282473846684,-0.0013679101696696394,0.15384615384615385
test,60,Route,89,616,0.03409090909090909,0.029468970453180383,-0.004621938637728706,0.047619047619047616
test,60,Route,11,353,0.0339943342776204,0.03321289817906335,-0.0007814360985570479,0.08333333333333333
test,60,Route,23,152,0.03289473684210526,0.022398471628923677,-0.010496265213181585,0.4
test,60,Route,113,184,0.03260869565217391,0.04308881389934031,0.010480118247166395,0.16666666666666666
test,60,Route,161,316,0.03164556962025317,0.05177771455039731,0.02013214493014414,0.0
test,60,Route,131,419,0.031026252983293555,0.02368016046933207,-0.0073460925139614865,0.07692307692307693
test,60,Route,108,366,0.030054644808743168,0.04282533083339922,0.012770686024656051,0.09090909090909091
test,60,Route,75,505,0.0297029702970297,0.04537506897233434,0.01567209867530464,0.13333333333333333
test,60,Route,100,576,0.029513888888888888,0.03133248043121623,0.001818591542327344,0.11764705882352941
test,60,Route,133,518,0.02895752895752896,0.026600287794852708,-0.0023572411626762504,0.0
test,60,Route,169,175,0.02857142857142857,0.04496304234464586,0.01639161377321729,0.0
test,60,Route,62,106,0.02830188679245283,0.046021550795389915,0.017719664002937084,0.3333333333333333
test,60,Route,53,765,0.027450980392156862,0.026753972286206754,-0.0006970081059501088,0.047619047619047616
test,60,Route,43,841,0.027348394768133173,0.03006148524165195,0.0027130904735187776,0.08695652173913043
test,60,Route,112,293,0.027303754266211604,0.04243263141045272,0.015128877144241114,0.25
test,60,Route,925,404,0.027227722772277228,0.0327432055227948,0.00551548275051757,0.09090909090909091
test,60,Route,37,555,0.02702702702702703,0.031381159012731794,0.004354131985704765,0.06666666666666667
test,60,Route,116,859,0.02677532013969732,0.022389136289659575,-0.004386183850037747,0.043478260869565216
test,60,Route,29,1382,0.026772793053545588,0.030927080706356164,0.004154287652810576,0.08108108108108109
test,60,Route,104,151,0.026490066225165563,0.0481218653315509,0.021631799106385335,0.0
test,60,Route,38,491,0.026476578411405296,0.021038668862663226,-0.00543790954874207,0.07692307692307693
test,60,Route,80,189,0.026455026455026454,0.05134958755333964,0.024894561098313187,0.0
test,60,Route,929,838,0.026252983293556086,0.03682307368349324,0.010570090389937153,0.13636363636363635
test,60,Route,320,501,0.02594810379241517,0.029371904433757874,0.003423800641342706,0.0
test,60,Route,54,933,0.02572347266881029,0.02291831243230803,-0.0028051602365022597,0.125
test,60,Route,165,785,0.025477707006369428,0.02300671935664962,-0.0024709876497198066,0.15
test,60,Route,25,674,0.025222551928783383,0.03022011933046305,0.004997567401679667,0.11764705882352941
test,60,Route,39,565,0.024778761061946902,0.025799603040858286,0.001020841978911384,0.21428571428571427
test,60,Route,56,162,0.024691358024691357,0.05760974310099255,0.032918385076301196,0.0
test,60,Route,15,123,0.024390243902439025,0.0433138818053296,0.018923637902890575,0.0
test,60,Route,70,287,0.024390243902439025,0.03362976016485998,0.009239516262420956,0.0
test,60,Route,996,370,0.024324324324324326,0.026014912967566053,0.001690588643241727,0.1111111111111111
test,60,Route,32,1771,0.024280067758328628,0.021668641672117166,-0.0026114260862114616,0.046511627906976744
test,60,Route,63,1197,0.02422723475355054,0.035285875700004854,0.011058640946454312,0.06896551724137931
test,60,Route,168,289,0.02422145328719723,0.038550007191959244,0.014328553904762013,0.0
test,60,Route,105,124,0.024193548387096774,0.03752750916180296,0.013333960774706187,0.0
test,60,Route,512,1167,0.023993144815766924,0.04085485424611997,0.016861709430353044,0.5357142857142857
test,60,Route,61,167,0.023952095808383235,0.024439756472492438,0.00048766066410920253,0.0
test,60,Route,7,966,0.023809523809523808,0.023827733763738156,1.8209954214348095e-05,0.17391304347826086
test,60,Route,123,389,0.02313624678663239,0.03578447807210057,0.01264823128546818,0.0
test,60,Route,12,433,0.023094688221709007,0.022255331157422523,-0.0008393570642864848,0.0
test,60,Route,904,134,0.022388059701492536,0.03708017617886743,0.014692116477374891,0.0
test,60,Route,509,581,0.022375215146299483,0.05108483331748728,0.0287096181711878,0.7692307692307693
test,60,Route,79,407,0.022113022113022112,0.03934369039672746,0.017230668283705345,0.0
test,60,Route,960,725,0.022068965517241378,0.021604363633394824,-0.0004646018838465535,0.0625
test,60,Route,510,1559,0.021808851828094934,0.03700701003105776,0.015198158202962827,0.5882352941176471
test,60,Route,939,843,0.021352313167259787,0.02392845909629151,0.0025761459290317215,0.1111111111111111
test,60,Route,41,808,0.02103960396039604,0.03166840264698391,0.010628798686587868,0.058823529411764705
test,60,Route,26,191,0.020942408376963352,0.05703462189672404,0.03609221351976069,0.0
test,60,Route,989,145,0.020689655172413793,0.025086008334928564,0.004396353162514771,0.0
test,60,Route,24,586,0.020477815699658702,0.027749524184341203,0.007271708484682501,0.16666666666666666
test,60,Route,20,198,0.020202020202020204,0.04646053188197361,0.026258511679953408,0.0
test,60,Route,924,150,0.02,0.010156006600826712,-0.009843993399173289,0.0
test,60,Route,76,253,0.019762845849802372,0.01735013032975999,-0.0024127155200423835,0.0
test,60,Route,36,1532,0.018276762402088774,0.018323249337063547,4.648693497477305e-05,0.10714285714285714
test,60,Route,16,274,0.01824817518248175,0.021644062944113432,0.0033958877616316815,0.0
test,60,Route,47,769,0.018205461638491547,0.02962723556368892,0.011421773925197373,0.0
test,60,Route,95,1019,0.017664376840039256,0.016440904927733542,-0.001223471912305714,0.1111111111111111
test,60,Route,106,172,0.01744186046511628,0.03597092216035384,0.018529061695237558,0.0
test,60,Route,927,530,0.016981132075471698,0.01886632540225768,0.0018851933267859805,0.1111111111111111
test,60,Route,35,1312,0.01676829268292683,0.019863463046425608,0.0030951703634987775,0.0
test,60,Route,903,420,0.016666666666666666,0.017162358982879607,0.0004956923162129402,0.0
test,60,Route,52,1685,0.016023738872403562,0.01611371843664726,8.997956424369735e-05,0.1111111111111111
test,60,Route,935,538,0.01486988847583643,0.022079259496594904,0.007209371020758474,0.0
test,60,Route,160,203,0.014778325123152709,0.04308111377829438,0.02830278865514167,0.0
test,60,Route,85,957,0.014629049111807733,0.023443829642628197,0.008814780530820463,0.0
test,60,Route,34,723,0.013831258644536652,0.01794184426518312,0.004110585620646468,0.1
test,60,Route,986,151,0.013245033112582781,0.007476569544210319,-0.0057684635683724625,0.0
test,60,Route,984,155,0.012903225806451613,0.0162368355323032,0.0033336097258515867,0.5
test,60,Route,905,311,0.012861736334405145,0.015369967030424246,0.002508230696019102,0.0
test,60,Route,86,714,0.012605042016806723,0.0115034832804796,-0.0011015587363271233,0.1111111111111111
test,60,Route,937,159,0.012578616352201259,0.01814319455834198,0.005564578206140723,0.5
test,60,Route,902,239,0.012552301255230125,0.01590720676364929,0.0033549055084191644,0.0
test,60,Route,952,240,0.0125,0.022351781515284438,0.009851781515284437,0.0
test,60,Route,60,583,0.012006861063464836,0.019405639318023003,0.007398778254558166,0.14285714285714285
test,60,Route,985,510,0.011764705882352941,0.018143663152578995,0.006378957270226054,0.16666666666666666
test,60,Route,995,280,0.010714285714285714,0.015702720339846977,0.0049884346255612624,0.0
test,60,Route,45,564,0.010638297872340425,0.02061130803561419,0.009973010163273765,0.0
test,60,Route,Unknown,896,0.010044642857142858,0.011699904973512353,0.001655262116369495,0.2222222222222222
test,60,Route,44,374,0.008021390374331552,0.01138163912862623,0.0033602487542946785,0.0
test,60,Route,22,161,0.006211180124223602,0.022090202985036986,0.015879022860813385,0.0
test,60,Route,945,174,0.005747126436781609,0.014815325211997675,0.009068198775216066,0.0
test,60,Route,600,311,0.003215434083601286,0.002820919683261471,-0.000394514400339815,1.0
test,60,Route,900,401,0.0024937655860349127,0.010574231371365586,0.008080465785330674,0.0
test,60,Route,999,250,0.0,0.0018415282620132174,0.0018415282620132174,
test,60,hour,2,1317,0.07137433561123765,0.05851778247124766,-0.012856553139989992,0.24468085106382978
test,60,hour,23,2072,0.059845559845559844,0.06455806209522061,0.004712502249660765,0.1935483870967742
test,60,hour,22,2412,0.057628524046434496,0.061515261753347844,0.0038867377069133485,0.16546762589928057
test,60,hour,3,950,0.05368421052631579,0.048049387876203165,-0.005634822650112628,0.19607843137254902
test,60,hour,0,1672,0.042464114832535885,0.06140776310012375,0.018943648267587862,0.19718309859154928
test,60,hour,19,3375,0.037925925925925925,0.043519004156323884,0.005593078230397959,0.2265625
test,60,hour,6,3209,0.03677157993144282,0.033896295096439384,-0.0028752848350034332,0.1864406779661017
test,60,hour,20,3220,0.03571428571428571,0.04642597704029692,0.010711691326011206,0.08695652173913043
test,60,hour,15,5039,0.03353840047628498,0.03732925409483719,0.003790853618552213,0.14792899408284024
test,60,hour,8,3121,0.03236142262095482,0.0356974768241041,0.00333605420314928,0.24752475247524752
test,60,hour,18,4194,0.03171196948020982,0.036506101809103415,0.0047941323288935925,0.14285714285714285
test,60,hour,21,2797,0.03110475509474437,0.04671423232140997,0.0156094772266656,0.21839080459770116
test,60,hour,7,3040,0.030921052631578946,0.03574355916080732,0.004822506529228374,0.18085106382978725
test,60,hour,17,4845,0.030753353973168213,0.03644209336002337,0.005688739386855154,0.11409395973154363
test,60,hour,1,1371,0.029905178701677606,0.04911524247427165,0.019210063772594047,0.12195121951219512
test,60,hour,4,1247,0.02967121090617482,0.03535795077459253,0.005686739868417709,0.4594594594594595
test,60,hour,9,3220,0.029503105590062112,0.035075664438966266,0.005572558848904154,0.15789473684210525
test,60,hour,12,3319,0.029225670382645376,0.03379009200046686,0.0045644216178214875,0.13402061855670103
test,60,hour,10,3205,0.027145085803432136,0.03197137273935741,0.00482628693592527,0.22988505747126436
test,60,hour,11,3105,0.02608695652173913,0.03233606157188766,0.0062491050501485325,0.2716049382716049
test,60,hour,5,2818,0.0255500354861604,0.030111649391968396,0.004561613905807997,0.16666666666666666
test,60,hour,16,5115,0.024437927663734114,0.03666514621162604,0.012227218547891924,0.184
test,60,hour,14,4718,0.02267910131411615,0.030321966478245744,0.007642865164129594,0.102803738317757
test,60,hour,13,3753,0.02158273381294964,0.033259451458996045,0.011676717646046404,0.12345679012345678
test,60,mode,streetcar,14146,0.03951647108723314,0.06399527904717632,0.02447880795994318,0.5026833631484794
test,60,mode,bus,58988,0.031141927171628128,0.03315193357669767,0.002010006405069542,0.0783886771910724
validation,60,Direction,B,68,0.29411764705882354,0.33027375496831546,0.03615610790949192,0.05
validation,60,Direction,Unknown,11633,0.041175964927361815,0.04481630780803211,0.0036403428806702984,0.13569937369519833
validation,60,Direction,S,13594,0.028909813152861556,0.0303799691286017,0.0014701559757401422,0.25190839694656486
validation,60,Direction,N,14328,0.028196538246789502,0.03157964767864866,0.0033831094318591583,0.2400990099009901
validation,60,Direction,W,14785,0.027798444369293202,0.03689997029960048,0.009101525930307278,0.2822384428223844
validation,60,Direction,E,15655,0.026764611945065474,0.03687086355580503,0.010106251610739556,0.27923627684964203
validation,60,Incident,Diversion,4623,0.34328358208955223,0.4112151963029116,0.06793161421335936,0.011342155009451797
validation,60,Incident,Road Blocked - NON-TTC Collision,235,0.2680851063829787,0.3724902616957917,0.10440515531281297,0.031746031746031744
validation,60,Incident,Overhead,86,0.1744186046511628,0.17401961525935386,-0.0003989893918089349,1.0
validation,60,Incident,Collision - TTC Involved,666,0.09309309309309309,0.07637343026915862,-0.016719662823934472,1.0
validation,60,Incident,Held By,1131,0.0636604774535809,0.10297014747434326,0.039309670020762355,1.0
validation,60,Incident,Rail/Switches,76,0.02631578947368421,0.05096905441116923,0.02465326493748502,1.0
validation,60,Incident,General Delay,5213,0.014578937272204105,0.02575049869799098,0.011171561425786876,1.0
validation,60,Incident,Operations,2851,0.010873377762188706,0.002761591183702332,-0.008111786578486374,1.0
validation,60,Incident,Investigation,1488,0.008736559139784945,0.027295542085413276,0.01855898294562833,0.9230769230769231
validation,60,Incident,Utilized Off Route,2696,0.00741839762611276,0.0025461020369898007,-0.004872295589122959,1.0
validation,60,Incident,Security,6524,0.006897608828939301,0.00432828193677622,-0.0025693268921630815,1.0
validation,60,Incident,Emergency Services,4266,0.004453820909517112,0.009613547791804835,0.005159726882287724,1.0
validation,60,Incident,Collision - TTC,3909,0.003837298541826554,0.001989042799175704,-0.0018482557426508501,1.0
validation,60,Incident,Vision,787,0.0038119440914866584,0.0064673275333744645,0.002655383441887806,1.0
validation,60,Incident,Operations - Operator,11359,0.003609472664847258,0.0016744613149662355,-0.0019350113498810223,1.0
validation,60,Incident,Mechanical,20893,0.0027281864739386397,0.0022789539062844488,-0.00044923256765419094,1.0
validation,60,Incident,Cleaning - Unsanitary,3227,0.0015494267121165168,0.005852647318364267,0.00430322060624775,1.0
validation,60,Incident,Other,33,0.0,0.002201746841526221,0.002201746841526221,
validation,60,Location,DAVISVILLE STATION,163,0.07975460122699386,0.006859980868343538,-0.07289462035865032,1.0
validation,60,Location,KING AND SPADINA,110,0.06363636363636363,0.08340022169473983,0.019763858058376202,0.2857142857142857
validation,60,Location,QUEEN AND BROADVIEW,157,0.05732484076433121,0.06725895027721597,0.009934109512884759,0.1111111111111111
validation,60,Location,KING AND BATHURST,125,0.048,0.06208363549350024,0.014083635493500238,0.6666666666666666
validation,60,Location,YONGE AND STEELES,113,0.04424778761061947,0.023187441260861294,-0.021060346349758174,0.2
validation,60,Location,KINGSTON ROAD LOOP,101,0.039603960396039604,0.020594275996652034,-0.01900968439938757,0.5
validation,60,Location,QUEEN AND DUFFERIN,176,0.03409090909090909,0.0313818684830251,-0.002709040607883989,0.3333333333333333
validation,60,Location,QUEEN AND KINGSTON,127,0.031496062992125984,0.03426774306599386,0.0027716800738678757,0.75
validation,60,Location,SPADINA AND KING,104,0.028846153846153848,0.037613150885406066,0.008766997039252218,1.0
validation,60,Location,JANE AND TRETHEWEY,149,0.020134228187919462,0.010726304719315531,-0.00940792346860393,0.0
validation,60,Location,MARKHAM AND SHEPPARD,111,0.018018018018018018,0.007941594550695997,-0.01007642346732202,1.0
validation,60,Location,SPADINA AND QUEEN,113,0.017699115044247787,0.027485610178330178,0.00978649513408239,0.5
validation,60,Location,QUEEN AND LESLIE,114,0.017543859649122806,0.06670700209187402,0.04916314244275122,0.5
validation,60,Location,BROADVIEW STATION,288,0.017361111111111112,0.016393124681826098,-0.0009679864292850143,0.4
validation,60,Location,QUEEN AND SPADINA,132,0.015151515151515152,0.05872841565010006,0.04357690049858491,0.5
validation,60,Location,OSSINGTON STATION,199,0.01507537688442211,0.007842773480262053,-0.007232603404160057,0.6666666666666666
